seq,wall_ms,guest_wall,guest_id,drift_ms,vf_diff_ms,host_obs_wall,offset_ms,host_vf,guest_vf,seek_count,out_lat_host_raw,out_lat_guest_raw,out_lat_delta_current,out_lat_delta_anchored,raw_offset_ms,win_min_raw_offset_ms,last_rtt_ms,win_min_rtt_ms,decode_load_ms,decode_total_frames,decode_throughput_fpms,seek_msg_seq,event
269,1780650917932,1780650917586,192.168.35.220:58452,-4.48,-4.90,1780650917655,522219960.1,6887053,6898391,0,8.21,9.25,1.04,-0.38,522219958.0,522219958.0,17,17,0,0,0.00,0,drift
270,1780650918408,1780650918092,192.168.35.220:58452,-3.79,-5.19,1780650918058,522219960.1,6906382,6922617,0,6.93,8.28,1.35,-0.38,522219958.0,522219958.0,17,17,0,0,0.00,0,drift
271,1780650919024,1780650918645,192.168.35.220:58452,-3.35,-3.68,1780650918564,522219959.9,6930698,6949240,0,7.49,8.61,1.11,-0.38,522219956.0,522219958.0,18,17,0,0,0.00,0,drift
272,1780650919507,1780650919150,192.168.35.220:58452,-3.66,-4.66,1780650919068,522219959.9,6954865,6973375,0,6.99,7.41,0.42,-0.38,522219956.0,522219958.0,18,17,0,0,0.00,0,drift
273,1780650920114,1780650919656,192.168.35.220:58452,-6.25,-4.67,1780650919572,522219959.9,6979019,6997749,0,6.19,9.21,3.02,-0.38,522219956.0,522219958.0,18,17,0,0,0.00,0,drift
274,1780650920523,1780650920161,192.168.35.220:58452,-6.96,-4.67,1780650920078,522219959.9,7003304,7022020,0,6.13,9.85,3.72,-0.38,522219956.0,522219958.0,18,17,0,0,0.00,0,drift
275,1780650921029,1780650920667,192.168.35.220:58452,-3.83,-4.68,1780650920585,522219959.9,7027643,7046208,0,7.19,7.78,0.59,-0.38,522219956.0,522219958.0,18,17,0,0,0.00,0,drift
276,1780650921515,1780650921171,192.168.35.220:58452,-5.08,-4.50,1780650921088,522219959.7,7051782,7070416,0,6.08,8.11,2.03,-0.38,522219958.0,522219958.0,21,17,0,0,0.00,0,drift
277,1780650922031,1780650921676,192.168.35.220:58452,-2.73,-3.48,1780650921591,522219959.7,7075964,7094726,0,7.88,8.56,0.68,-0.38,522219958.0,522219958.0,21,17,0,0,0.00,0,drift
278,1780650922599,1780650922182,192.168.35.220:58452,-3.29,-3.48,1780650922098,522219959.7,7100306,7118999,0,7.01,8.25,1.24,-0.38,522219958.0,522219958.0,21,17,0,0,0.00,0,drift
279,1780650923036,1780650922686,192.168.35.220:58452,-2.44,-3.48,1780650922602,522219959.7,7124491,7143143,0,6.86,7.25,0.39,-0.38,522219958.0,522219958.0,21,17,0,0,0.00,0,drift
280,1780650923513,1780650923190,192.168.35.220:58452,-3.48,-3.48,1780650923107,522219959.7,7148748,7167307,0,8.21,7.66,-0.55,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
281,1780650924197,1780650923746,192.168.35.220:58452,-4.48,-4.48,1780650923612,522219959.7,7173002,7194065,0,7.50,9.12,1.62,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
282,1780650924608,1780650924251,192.168.35.220:58452,-3.49,-3.49,1780650924118,522219959.7,7197232,7218295,0,6.29,7.92,1.63,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
283,1780650925230,1780650924756,192.168.35.220:58452,-3.49,-3.49,1780650924622,522219959.7,7221489,7242568,0,7.64,8.60,0.96,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
284,1780650925642,1780650925261,192.168.35.220:58452,-3.49,-3.49,1780650925128,522219959.7,7245766,7266803,0,7.42,8.50,1.08,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
285,1780650926183,1780650925766,192.168.35.220:58452,-4.51,-4.51,1780650925632,522219959.7,7269976,7291050,0,7.77,9.65,1.88,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
286,1780650926608,1780650926271,192.168.35.220:58452,-4.48,-4.48,1780650926138,522219959.7,7294248,7315269,0,7.47,9.21,1.74,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
287,1780650927178,1780650926775,192.168.35.220:58452,-3.50,-3.50,1780650926646,522219959.7,7318577,7339492,0,8.31,8.86,0.55,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
288,1780650927623,1780650927281,192.168.35.220:58452,-4.51,-4.51,1780650927150,522219959.7,7342838,7363724,0,7.74,8.69,0.96,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
289,1780650928228,1780650927786,192.168.35.220:58452,-4.48,-4.48,1780650927556,522219959.7,7362244,7387992,0,6.04,9.26,3.22,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
290,1780650928639,1780650928290,192.168.35.220:58452,-3.49,-3.49,1780650928062,522219959.7,7386560,7412217,0,6.62,8.96,2.33,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
291,1780650929243,1780650928847,192.168.35.220:58452,-4.48,-4.48,1780650928563,522219959.7,7410592,7438898,0,7.29,8.81,1.51,0.00,522219958.0,522219958.0,21,17,0,0,0.00,0,fallback
292,1780650929794,1780650929354,192.168.35.220:58452,-4.33,-4.33,1780650929576,522219959.5,7459206,7463240,0,6.08,8.94,2.86,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
293,1780650930221,1780650929858,192.168.35.220:58452,-4.32,-4.32,1780650929576,522219959.5,7459206,7487455,0,6.08,9.41,3.33,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
294,1780650930710,1780650930363,192.168.35.220:58452,-6.34,-6.34,1780650930585,522219959.5,7507703,7511685,0,6.43,9.21,2.79,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
295,1780650931240,1780650930868,192.168.35.220:58452,-6.32,-6.32,1780650930585,522219959.5,7507703,7535944,0,6.43,8.59,2.16,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
296,1780650931706,1780650931374,192.168.35.220:58452,-4.32,-4.32,1780650931598,522219959.5,7556270,7560242,0,6.25,9.81,3.56,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
297,1780650932297,1780650931880,192.168.35.220:58452,-4.32,-4.32,1780650931598,522219959.5,7556270,7584523,0,6.25,8.67,2.42,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
298,1780650932708,1780650932387,192.168.35.220:58452,-4.31,-4.31,1780650932608,522219959.5,7604816,7608833,0,7.63,9.12,1.49,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
299,1780650933452,1780650932995,192.168.35.220:58452,-6.48,-6.48,1780650932608,522219959.5,7604816,7637913,0,7.63,9.12,1.49,0.00,522219961.0,522219958.0,22,17,0,0,0.00,0,fallback
300,1780650933909,1780650933550,192.168.35.220:58452,-3.37,-4.14,1780650933618,522219959.4,7653255,7664576,0,6.79,7.43,0.64,-0.38,522219965.0,522219958.0,20,17,0,0,0.00,0,drift
301,1780650934456,1780650934053,192.168.35.220:58452,-4.20,-4.18,1780650934122,522219959.4,7677435,7688746,0,6.51,7.98,1.47,-0.38,522219965.0,522219958.0,20,17,0,0,0.00,0,drift
302,1780650934934,1780650934556,192.168.35.220:58452,-3.67,-3.15,1780650934628,522219959.4,7701727,7712966,0,6.61,8.55,1.94,-0.38,522219965.0,522219958.0,20,17,0,0,0.00,0,drift
303,1780650935410,1780650935059,192.168.35.220:58452,-5.93,-4.16,1780650935132,522219959.4,7725881,7737132,0,5.82,9.01,3.19,-0.38,522219965.0,522219958.0,20,17,0,0,0.00,0,drift
304,1780650935954,1780650935564,192.168.35.220:58452,-4.54,-4.23,1780650935636,522219959.4,7750160,7761341,0,7.63,9.37,1.74,-0.38,522219960.0,522219960.0,13,13,0,0,0.00,0,drift
305,1780650936412,1780650936069,192.168.35.220:58452,-3.35,-4.25,1780650936142,522219959.4,7774450,7785525,0,7.67,8.22,0.55,-0.38,522219960.0,522219960.0,13,13,0,0,0.00,0,drift
306,1780650936932,1780650936574,192.168.35.220:58452,-4.74,-4.28,1780650936646,522219959.5,7798630,7809818,0,7.43,9.31,1.88,-0.38,522219961.0,522219960.0,15,13,0,0,0.00,0,drift
307,1780650937455,1780650937078,192.168.35.220:58452,-4.42,-3.30,1780650937052,522219959.5,7818059,7834031,0,6.19,8.75,2.57,-0.38,522219961.0,522219960.0,15,13,0,0,0.00,0,drift
308,1780650937958,1780650937584,192.168.35.220:58452,-4.21,-4.33,1780650937556,522219959.5,7842259,7858219,0,6.35,7.65,1.30,-0.38,522219962.0,522219960.0,28,13,0,0,0.00,0,drift
309,1780650938420,1780650938089,192.168.35.220:58452,-4.43,-3.36,1780650938062,522219959.5,7866537,7882554,0,6.13,8.65,2.52,-0.38,522219962.0,522219960.0,28,13,0,0,0.00,0,drift
310,1780650939042,1780650938646,192.168.35.220:58452,-3.52,-4.39,1780650938566,522219959.6,7890754,7909174,0,6.66,7.23,0.56,-0.38,522219966.0,522219960.0,23,13,0,0,0.00,0,drift
311,1780650939570,1780650939151,192.168.35.220:58452,-3.47,-4.39,1780650939070,522219959.6,7914959,7933425,0,6.93,7.45,0.52,-0.38,522219966.0,522219960.0,23,13,0,0,0.00,0,drift
312,1780650940032,1780650939654,192.168.35.220:58452,-2.25,-3.39,1780650939576,522219959.6,7939236,7957595,0,6.71,7.01,0.29,-0.38,522219966.0,522219960.0,23,13,0,0,0.00,0,drift
313,1780650940525,1780650940158,192.168.35.220:58452,-2.74,-3.36,1780650940080,522219959.6,7963410,7981794,0,6.36,7.14,0.78,-0.38,522219966.0,522219960.0,23,13,0,0,0.00,0,drift
314,1780650941114,1780650940663,192.168.35.220:58452,-5.49,-4.41,1780650940586,522219959.6,7987695,8006113,0,6.26,8.79,2.54,-0.38,522219966.0,522219960.0,23,13,0,0,0.00,0,drift
315,1780650941516,1780650941168,192.168.35.220:58452,-3.41,-3.41,1780650941092,522219959.6,8012034,8030284,0,7.33,7.36,0.04,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
316,1780650942034,1780650941673,192.168.35.220:58452,-4.38,-4.38,1780650941596,522219959.6,8036209,8054605,0,6.98,9.03,2.05,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
317,1780650942537,1780650942178,192.168.35.220:58452,-4.40,-4.40,1780650942102,522219959.6,8060451,8078787,0,6.02,8.84,2.82,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
318,1780650943060,1780650942684,192.168.35.220:58452,-4.40,-4.40,1780650942606,522219959.6,8084656,8103068,0,6.28,8.68,2.40,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
319,1780650943603,1780650943187,192.168.35.220:58452,-3.37,-3.37,1780650943112,522219959.6,8108965,8127231,0,6.75,8.08,1.33,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
320,1780650944023,1780650943692,192.168.35.220:58452,-5.35,-5.35,1780650943618,522219959.6,8133269,8151417,0,7.07,8.93,1.86,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
321,1780650944620,1780650944246,192.168.35.220:58452,-4.40,-4.40,1780650944122,522219959.6,8157379,8178038,0,5.36,8.57,3.22,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
322,1780650945132,1780650944753,192.168.35.220:58452,-3.38,-3.38,1780650944632,522219959.6,8181981,8202436,0,7.89,8.85,0.95,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
323,1780650945633,1780650945260,192.168.35.220:58452,-4.40,-4.40,1780650945140,522219959.6,8206293,8226681,0,6.38,7.95,1.58,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
324,1780650946159,1780650945764,192.168.35.220:58452,-4.42,-4.42,1780650945645,522219959.6,8230581,8250902,0,8.38,8.57,0.19,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
325,1780650946670,1780650946269,192.168.35.220:58452,-4.38,-4.38,1780650946152,522219959.6,8254902,8275175,0,7.08,9.24,2.16,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
326,1780650947155,1780650946773,192.168.35.220:58452,-4.41,-4.41,1780650946553,522219959.6,8274136,8299356,0,7.79,8.03,0.24,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
327,1780650947609,1780650947279,192.168.35.220:58452,-4.40,-4.40,1780650947058,522219959.6,8298361,8323609,0,6.46,8.29,1.82,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
328,1780650948170,1780650947784,192.168.35.220:58452,-4.39,-4.39,1780650947562,522219959.6,8322604,8347896,0,7.55,9.28,1.73,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
329,1780650948619,1780650948290,192.168.35.220:58452,-4.40,-4.40,1780650948068,522219959.6,8346823,8372187,0,6.10,9.33,3.23,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
330,1780650949301,1780650948846,192.168.35.220:58452,-5.38,-5.38,1780650948568,522219959.6,8370899,8398893,0,5.69,8.70,3.01,0.00,522219966.0,522219960.0,23,13,0,0,0.00,0,fallback
331,1780650949792,1780650949353,192.168.35.220:58452,-3.43,-3.43,1780650949076,522219959.6,8395258,8423206,0,9.16,9.22,0.06,0.00,522219957.0,522219960.0,22,13,0,0,0.00,0,fallback
332,1780650950324,1780650949858,192.168.35.220:58452,-3.44,-3.44,1780650949578,522219959.6,8419361,8447485,0,7.32,9.05,1.73,0.00,522219957.0,522219960.0,22,13,0,0,0.00,0,fallback
333,1780650950714,1780650950362,192.168.35.220:58452,-4.48,-4.48,1780650950588,522219959.7,8467844,8471626,0,7.38,8.99,1.61,0.00,522219966.0,522219960.0,30,13,0,0,0.00,0,fallback
334,1780650951222,1780650950868,192.168.35.220:58452,-4.46,-4.46,1780650950588,522219959.7,8467844,8495863,0,7.38,7.92,0.54,0.00,522219966.0,522219960.0,30,13,0,0,0.00,0,fallback
335,1780650951725,1780650951372,192.168.35.220:58452,-4.51,-4.51,1780650951092,522219959.7,8492022,8520116,0,7.08,9.19,2.10,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
336,1780650952373,1780650951878,192.168.35.220:58452,-4.51,-4.51,1780650951600,522219959.7,8516337,8544385,0,5.63,8.79,3.16,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
337,1780650952720,1780650952383,192.168.35.220:58452,-3.50,-3.50,1780650952105,522219959.7,8540644,8568588,0,8.06,8.03,-0.02,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
338,1780650953229,1780650952887,192.168.35.220:58452,-4.51,-4.51,1780650952610,522219959.7,8564837,8592766,0,6.06,7.73,1.67,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
339,1780650953735,1780650953392,192.168.35.220:58452,-5.23,-5.23,1780650953620,522219959.7,8613368,8617017,0,7.14,7.71,0.56,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
340,1780650954404,1780650953947,192.168.35.220:58452,-4.48,-4.48,1780650953620,522219959.7,8613368,8643728,0,7.14,9.43,2.28,0.00,522219968.0,522219960.0,28,13,0,0,0.00,0,fallback
341,1780650954860,1780650954452,192.168.35.220:58452,-5.62,-4.52,1780650954126,522219959.7,8637627,8667950,0,6.54,9.06,2.52,-0.38,522219957.0,522219960.0,18,13,0,0,0.00,0,drift
342,1780650955442,1780650954956,192.168.35.220:58452,-4.61,-4.53,1780650954632,522219959.7,8661965,8692191,0,7.56,9.07,1.51,-0.38,522219957.0,522219960.0,18,13,0,0,0.00,0,drift
343,1780650955858,1780650955462,192.168.35.220:58452,-2.94,-4.56,1780650955640,522219959.8,8710359,8716359,0,7.78,7.59,-0.19,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
344,1780650956371,1780650955968,192.168.35.220:58452,-2.79,-4.56,1780650956142,522219959.8,8734456,8740641,0,7.80,7.46,-0.34,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
345,1780650956824,1780650956473,192.168.35.220:58452,-3.05,-2.57,1780650956648,522219959.8,8758745,8764990,0,7.80,7.73,-0.08,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
346,1780650957386,1780650956979,192.168.35.220:58452,-4.87,-3.56,1780650957152,522219959.8,8782849,8789278,0,5.97,8.72,2.75,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
347,1780650957817,1780650957483,192.168.35.220:58452,-1.57,-3.57,1780650957556,522219959.8,8802323,8813393,0,7.68,7.12,-0.56,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
348,1780650958429,1780650957987,192.168.35.220:58452,-3.35,-3.56,1780650957556,522219959.8,8802323,8837671,0,7.68,8.90,1.22,-0.38,522219966.0,522219960.0,21,13,0,0,0.00,0,drift
349,1780650958819,1780650958491,192.168.35.220:58452,-3.76,-3.84,1780650958562,522219959.8,8850606,8861864,0,7.33,8.94,1.61,-0.38,522219960.0,522219960.0,12,12,0,0,0.00,0,drift
350,1780650959544,1780650959047,192.168.35.220:58452,-5.17,-4.62,1780650959068,522219959.8,8874902,8888542,0,7.73,9.74,2.01,-0.38,522219960.0,522219960.0,12,12,0,0,0.00,0,drift
351,1780650959915,1780650959553,192.168.35.220:58452,-3.43,-4.60,1780650959575,522219959.8,8899208,8912766,0,8.14,8.42,0.28,-0.38,522219960.0,522219960.0,12,12,0,0,0.00,0,drift
352,1780650960429,1780650960058,192.168.35.220:58452,-3.43,-4.61,1780650960080,522219959.8,8923475,8936984,0,7.68,7.95,0.27,-0.38,522219960.0,522219960.0,12,12,0,0,0.00,0,drift
353,1780650960923,1780650960563,192.168.35.220:58452,-0.46,-2.63,1780650960586,522219959.8,8947665,8961223,0,7.63,6.92,-0.71,-0.38,522219961.0,522219960.0,13,12,0,0,0.00,0,drift
354,1780650961423,1780650961070,192.168.35.220:58452,-5.05,-4.59,1780650961090,522219959.8,8971911,8985595,0,6.79,8.66,1.87,-0.38,522219961.0,522219960.0,13,12,0,0,0.00,0,drift
355,1780650961941,1780650961573,192.168.35.220:58452,-2.45,-3.58,1780650961592,522219959.8,8996020,9009724,0,7.06,7.34,0.28,-0.38,522219961.0,522219960.0,13,12,0,0,0.00,0,drift
356,1780650962443,1780650962079,192.168.35.220:58452,-2.14,-3.62,1780650962100,522219959.8,9020416,9034007,0,7.27,7.24,-0.03,-0.38,522219961.0,522219960.0,13,12,0,0,0.00,0,drift
357,1780650962921,1780650962585,192.168.35.220:58452,-2.88,-3.63,1780650962605,522219959.8,9044602,9058324,0,7.15,7.84,0.69,-0.38,522219966.0,522219960.0,25,12,0,0,0.00,0,drift
358,1780650963450,1780650963092,192.168.35.220:58452,-3.08,-4.62,1780650963108,522219959.8,9068828,9082608,0,7.87,7.76,-0.11,-0.38,522219966.0,522219960.0,25,12,0,0,0.00,0,drift
359,1780650964020,1780650963648,192.168.35.220:58452,-4.49,-4.64,1780650963612,522219959.8,9092979,9109322,0,7.03,8.31,1.28,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
360,1780650964520,1780650964155,192.168.35.220:58452,-5.29,-4.67,1780650964118,522219959.8,9117214,9133642,0,5.92,8.00,2.08,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
361,1780650965028,1780650964658,192.168.35.220:58452,-3.70,-3.68,1780650964622,522219959.8,9141403,9157802,0,5.85,7.34,1.49,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
362,1780650965506,1780650965163,192.168.35.220:58452,-3.98,-4.67,1780650965128,522219959.8,9165780,9182049,0,7.70,8.47,0.77,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
363,1780650966119,1780650965667,192.168.35.220:58452,-3.01,-3.66,1780650965632,522219959.8,9189936,9206255,0,6.95,7.75,0.80,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
364,1780650966508,1780650966172,192.168.35.220:58452,-3.13,-4.65,1780650966138,522219959.8,9214254,9230435,0,7.58,7.50,-0.08,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
365,1780650967122,1780650966679,192.168.35.220:58452,-4.56,-4.63,1780650966640,522219959.8,9238309,9254800,0,6.75,8.10,1.35,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
366,1780650967508,1780650967183,192.168.35.220:58452,-4.17,-4.63,1780650967146,522219959.8,9262612,9278988,0,7.04,8.01,0.96,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
367,1780650968041,1780650967689,192.168.35.220:58452,-5.69,-4.67,1780650967648,522219959.8,9286679,9303318,0,6.43,8.91,2.48,-0.38,522219958.0,522219960.0,15,12,0,0,0.00,0,drift
368,1780650968621,1780650968246,192.168.35.220:58452,-4.64,-4.64,1780650968052,522219959.8,9306106,9329994,0,7.18,7.65,0.47,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
369,1780650969166,1780650968751,192.168.35.220:58452,-4.63,-4.63,1780650968565,522219959.8,9330684,9354294,0,7.22,8.89,1.67,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
370,1780650969606,1780650969256,192.168.35.220:58452,-3.63,-3.63,1780650969066,522219959.8,9354753,9378563,0,8.66,9.50,0.84,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
371,1780650970187,1780650969761,192.168.35.220:58452,-4.65,-4.65,1780650969573,522219959.8,9379064,9402788,0,7.12,9.18,2.06,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
372,1780650970622,1780650970267,192.168.35.220:58452,-4.65,-4.65,1780650970080,522219959.8,9403454,9427064,0,7.27,8.95,1.68,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
373,1780650971195,1780650970771,192.168.35.220:58452,-3.64,-3.64,1780650970582,522219959.8,9427529,9451285,0,6.83,8.55,1.72,0.00,522219958.0,522219960.0,15,12,0,0,0.00,0,fallback
374,1780650971608,1780650971276,192.168.35.220:58452,-3.09,-3.67,1780650971088,522219959.9,9451782,9475448,0,6.08,6.93,0.86,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
375,1780650972119,1780650971782,192.168.35.220:58452,-5.39,-4.60,1780650971595,522219959.9,9476098,9499782,0,6.67,8.82,2.16,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
376,1780650972617,1780650972287,192.168.35.220:58452,-4.43,-3.66,1780650972098,522219959.9,9500280,9524059,0,6.46,8.67,2.21,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
377,1780650973132,1780650972793,192.168.35.220:58452,-5.76,-6.72,1780650972602,522219959.9,9524473,9548217,0,6.47,9.01,2.53,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
378,1780650973717,1780650973349,192.168.35.220:58452,-5.73,-4.67,1780650973112,522219959.9,9548945,9574994,0,6.31,8.81,2.51,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
379,1780650974320,1780650973852,192.168.35.220:58452,-5.90,-4.67,1780650973620,522219959.9,9573331,9599196,0,6.36,9.03,2.67,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
380,1780650974719,1780650974360,192.168.35.220:58452,-4.84,-4.67,1780650974630,522219959.9,9621871,9623541,0,7.60,9.21,1.61,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
381,1780650975220,1780650974865,192.168.35.220:58452,-3.09,-4.67,1780650974630,522219959.9,9621871,9647745,0,7.60,7.46,-0.14,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
382,1780650975717,1780650975371,192.168.35.220:58452,-5.29,-4.65,1780650975638,522219959.9,9670234,9672071,0,7.17,9.24,2.07,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
383,1780650976298,1780650975876,192.168.35.220:58452,-3.68,-4.66,1780650975638,522219959.9,9670234,9696233,0,7.17,7.63,0.46,-0.38,522219956.0,522219960.0,20,12,0,0,0.00,0,drift
384,1780650976716,1780650976381,192.168.35.220:58452,-3.64,-3.64,1780650976140,522219959.9,9694339,9720502,0,7.38,7.23,-0.15,0.00,522219956.0,522219960.0,20,12,0,0,0.00,0,fallback
385,1780650977237,1780650976887,192.168.35.220:58452,-4.64,-4.64,1780650976646,522219959.9,9718615,9744748,0,7.12,7.34,0.23,0.00,522219956.0,522219960.0,20,12,0,0,0.00,0,fallback
386,1780650977713,1780650977392,192.168.35.220:58452,-4.65,-4.65,1780650977554,522219959.9,9762177,9769079,0,6.66,9.25,2.59,0.00,522219956.0,522219960.0,20,12,0,0,0.00,0,fallback
387,1780650978328,1780650977947,192.168.35.220:58452,-3.65,-3.65,1780650978058,522219959.9,9786401,9795659,0,7.33,7.00,-0.33,0.00,522219956.0,522219960.0,20,12,0,0,0.00,0,fallback
388,1780650978821,1780650978452,192.168.35.220:58452,-3.68,-3.68,1780650978562,522219959.9,9810474,9819986,0,4.83,8.81,3.98,0.00,522219955.0,522219960.0,21,12,0,0,0.00,0,fallback
389,1780650979328,1780650978960,192.168.35.220:58452,-4.68,-4.68,1780650978562,522219959.9,9810474,9844261,0,4.83,7.54,2.71,0.00,522219955.0,522219960.0,21,12,0,0,0.00,0,fallback
390,1780650979849,1780650979468,192.168.35.220:58452,-4.70,-4.70,1780650979068,522219959.9,9834827,9868728,0,6.17,9.28,3.11,0.00,522219955.0,522219960.0,21,12,0,0,0.00,0,fallback
391,1780650980324,1780650979972,192.168.35.220:58452,-4.66,-4.66,1780650980076,522219959.9,9883245,9892953,0,6.90,8.94,2.04,0.00,522219955.0,522219960.0,21,12,0,0,0.00,0,fallback
392,1780650980838,1780650980476,192.168.35.220:58452,-4.67,-4.67,1780650980582,522219959.9,9907533,9917111,0,6.91,8.24,1.33,0.00,522219955.0,522219960.0,28,12,0,0,0.00,0,fallback
393,1780650981333,1780650980982,192.168.35.220:58452,-4.68,-4.68,1780650981086,522219959.9,9931744,9941401,0,7.30,9.29,1.99,0.00,522219955.0,522219960.0,28,12,0,0,0.00,0,fallback
394,1780650981808,1780650981485,192.168.35.220:58452,-5.71,-5.71,1780650981592,522219959.9,9956025,9965540,0,5.15,8.20,3.05,0.00,522219952.0,522219960.0,29,12,0,0,0.00,0,fallback
395,1780650982373,1780650981990,192.168.35.220:58452,-4.72,-4.72,1780650982097,522219959.9,9980250,9989734,0,7.83,7.24,-0.59,0.00,522219952.0,522219960.0,29,12,0,0,0.00,0,fallback
396,1780650982919,1780650982546,192.168.35.220:58452,-4.72,-4.72,1780650982606,522219959.9,10004647,10016490,0,6.09,9.65,3.56,0.00,522219952.0,522219960.0,29,12,0,0,0.00,0,fallback
397,1780650983415,1780650983051,192.168.35.220:58452,-3.69,-3.69,1780650983111,522219959.9,10028911,10040714,0,7.62,9.31,1.70,0.00,522219952.0,522219960.0,29,12,0,0,0.00,0,fallback
398,1780650983945,1780650983557,192.168.35.220:58452,-3.73,-3.73,1780650983616,522219959.9,10053165,10065029,0,6.89,8.88,1.99,0.00,522219953.0,522219960.0,26,12,0,0,0.00,0,fallback
399,1780650984420,1780650984064,192.168.35.220:58452,-4.70,-4.70,1780650984120,522219959.9,10077335,10089309,0,6.45,8.70,2.25,0.00,522219953.0,522219960.0,26,12,0,0,0.00,0,fallback
400,1780650984934,1780650984569,192.168.35.220:58452,-4.49,-3.74,1780650984627,522219959.9,10101659,10113581,0,7.17,9.37,2.20,-0.38,522219958.0,522219960.0,16,12,0,0,0.00,0,drift
401,1780650985422,1780650985077,192.168.35.220:58452,-3.65,-4.73,1780650985132,522219959.9,10125952,10137882,0,7.29,7.66,0.36,-0.38,522219958.0,522219960.0,16,12,0,0,0.00,0,drift
